name,team,kills,deaths,attacker_x,attacker_y,attacker_z,attacker_flash,attacker_alive,attacker_scoped,attacker_speed,attacker_isbot,attacker_pitch,attacker_yaw,attacker_ducked,victim_name,victim_team,victim_kills,victim_deaths,victim_x,victim_y,victim_z,victim_flash,victim_alive,victim_scoped,victim_speed,victim_isbot,victim_pitch,victim_yaw,victim_ducked,isWallbang,isHeadshot,isNoScope,isHacker
n00bie,3,32,2,-393.43701171875,2172.66845703125,-126.02207946777344,0,true,false,0,false,355.3033447265625,272.1807861328125,0,Ernie,0,1,5,-337.5,637.5,-1.1245803833007812,0,false,false,0,true,0,0,0,1,1,0,1
n00bie,3,33,2,-903.701171875,-823.745849609375,116.24488830566406,0,true,false,0,false,2.6312255859375,156.7803955078125,0,Cecil,0,0,5,-1925,-387.5,63.91122817993164,0,false,false,0,true,0,0,0,1,1,0,1
n00bie,3,34,2,-903.701171875,-823.745849609375,116.24488830566406,0,true,false,0,false,359.8516845703125,185.328369140625,0,Allen,0,0,4,-1587.5,-887.5,116.71302795410156,0,false,false,0,true,0,0,0,0,1,0,1
n00bie,3,35,2,-903.701171875,-823.745849609375,116.24488830566406,0,true,false,0,false,6.097412109375,342.88330078125,0,Niles,0,0,3,-822.364990234375,-795.6420288085938,214.70899963378906,0,false,false,0,true,0,0,0,0,1,0,1
n00bie,3,36,2,-1968.7491455078125,1458.65478515625,32.10695266723633,0,true,false,0,false,354.100341796875,263.583984375,0,George,0,0,4,-822.364990234375,-795.6420288085938,214.70899963378906,0,false,false,0,true,0,0,0,0,1,0,1
n00bie,3,37,2,1653.3033447265625,2101.746337890625,40.38167953491211,0,true,false,0,false,10.228271484375,227.7301025390625,0,Cecil,0,0,6,-822.364990234375,-795.6420288085938,214.70899963378906,0,false,false,0,true,0,0,0,0,1,0,1
n00bie,3,38,2,1656.790771484375,2090.02001953125,47.5159797668457,0,true,false,0,false,357.802734375,180.076904296875,0,Ernie,0,1,6,-822.364990234375,-795.6420288085938,214.70899963378906,0,false,false,0,true,0,0,0,0,1,0,1
n00bie,3,40,2,1281.8494873046875,641.063720703125,32.03125,0,true,false,4.962737348085352,false,27.5482177734375,292.1429443359375,0,Niles,0,0,5,1412.5,312.5,-165.04734802246094,0,false,false,0,true,0,0,0,0,1,0,1
n00bie,3,40,2,1307.7730712890625,684.3728637695312,-25.592670440673828,0,true,false,0,false,349.892578125,325.9423828125,0,Bert,0,0,5,-822.364990234375,-795.6420288085938,214.70899963378906,0,false,false,0,true,0,0,0,0,1,0,1
n00bie,3,42,2,-1261.8592529296875,-676.6819458007812,124.29031372070312,0,true,false,0,false,357.0501708984375,298.5589599609375,1,George,0,0,6,-1150,-887.5,117.34617614746094,0,false,false,0,true,0,0,0,0,1,0,1
n00bie,3,42,2,-1671.42822265625,2273.095703125,-2.1128883361816406,0,true,false,0,false,356.3250732421875,128.1610107421875,0,Cecil,0,0,7,-2000,2687.5,30.48611831665039,0,false,false,0,true,0,0,0,1,1,0,1
n00bie,3,43,2,36.2205696105957,2152.35107421875,-128.1099090576172,0,true,false,24.435176658692022,false,352.4578857421875,8.4759521484375,0,Niles,0,0,5,-822.364990234375,-795.6420288085938,214.70899963378906,0,false,false,0,true,0,0,0,0,1,0,1
n00bie,3,44,2,547.0271606445312,2518.197998046875,96.14018249511719,0,true,false,0,false,354.375,26.114501953125,0,George,0,0,6,687.5,2587.5,94.64091491699219,0,false,false,0,true,0,0,0,0,1,0,1
n00bie,3,45,2,1240.5628662109375,1031.2689208984375,0.03125,0,true,false,0,false,12.4969482421875,283.6505126953125,0,Bert,0,0,6,1412.5,312.5,-165.04734802246094,0,false,false,0,true,0,0,0,0,1,0,1
n00bie,3,46,2,804.3292846679688,1017.2086791992188,0.21487045288085938,0,true,false,0,false,359.703369140625,245.89599609375,0,Ernie,0,1,7,-822.364990234375,-795.6420288085938,214.70899963378906,0,false,false,0,true,0,0,0,2,1,0,1
n00bie,3,47,2,-1709.707763671875,-369.83819580078125,128.5596160888672,0,true,false,0,false,0.604248046875,239.65576171875,0,Cecil,0,0,8,-1912.5,-712.5,123.03124237060547,0,false,false,0,true,0,0,0,0,1,0,1
n00bie,3,48,2,-333.68902587890625,2131.495361328125,-127.93279266357422,0,true,false,0,false,358.6431884765625,239.9908447265625,0,Niles,0,0,6,-822.364990234375,-795.6420288085938,214.70899963378906,0,false,false,0,true,0,0,0,0,1,0,1
n00bie,3,49,2,-383.0357360839844,1556.7498779296875,-126.33837890625,0,true,false,12.316495749609647,false,355.14404296875,275.2679443359375,0,Allen,0,0,5,-822.364990234375,-795.6420288085938,214.70899963378906,0,false,false,0,true,0,0,0,0,1,0,1
n00bie,3,50,2,546.2467041015625,91.02757263183594,-3.893878936767578,0,true,false,0,false,353.3587646484375,241.2542724609375,0,Bert,0,0,7,-822.364990234375,-795.6420288085938,214.70899963378906,0,false,false,0,true,0,0,0,0,1,0,1
n00bie,3,51,2,633.0619506835938,241.5686798095703,0.03125,0,true,false,0,false,359.3902587890625,98.26171875,0,Cecil,0,0,9,587.5,537.5,1.8521852493286133,0,false,false,0,true,0,0,0,1,1,0,1
n00bie,3,52,2,1454.0855712890625,902.634033203125,-9.119043350219727,0,true,false,0,false,359.0167236328125,86.0394287109375,1,George,0,0,7,-822.364990234375,-795.6420288085938,214.70899963378906,0,false,false,0,true,0,0,0,0,1,0,1
n00bie,3,53,2,374.3920593261719,2736.33154296875,139.03125,0,true,false,0,false,4.130859375,334.8358154296875,1,Ernie,0,1,8,-822.364990234375,-795.6420288085938,214.70899963378906,0,false,false,0,true,0,0,0,0,1,0,1
n00bie,3,54,2,489.96875,1456.299560546875,0.6052131652832031,0,true,false,0,false,356.7755126953125,183.18603515625,1,Fred,0,0,6,-822.364990234375,-795.6420288085938,214.70899963378906,0,false,false,0,true,0,0,0,0,1,0,1
n00bie,3,56,2,-1042.080322265625,1489.351806640625,-109.55978393554688,0,true,false,0,false,0.802001953125,273.80126953125,0,Lester,0,0,2,-822.364990234375,-795.6420288085938,214.70899963378906,0,false,false,0,true,0,0,0,0,1,0,1
n00bie,3,57,2,-1165.296142578125,1058.5447998046875,-4.4034271240234375,0,true,false,0,false,353.2159423828125,170.09033203125,1,Niles,0,0,8,-822.364990234375,-795.6420288085938,214.70899963378906,0,false,false,0,true,0,0,0,0,1,0,1
n00bie,3,57,2,-1968.876953125,1285.8778076171875,30.098817825317383,0,true,false,39.20000280890268,false,359.197998046875,91.1700439453125,1,George,0,0,8,-2000,2687.5,30.48611831665039,0,false,false,0,true,0,0,0,0,1,0,1
n00bie,3,58,2,-248.16419982910156,2097.1748046875,-127.04927825927734,0,true,false,0,false,352.8204345703125,15.1336669921875,1,Allen,0,0,6,-822.364990234375,-795.6420288085938,214.70899963378906,0,false,false,0,true,0,0,0,0,1,0,1
n00bie,3,59,2,1739.56884765625,2207.824951171875,1.8372979164123535,0,true,false,0,false,356.11083984375,185.2679443359375,0,Fred,0,0,7,-822.364990234375,-795.6420288085938,214.70899963378906,0,false,false,0,true,0,0,0,0,1,0,1
n00bie,3,60,2,1773.404296875,2221.521240234375,3.0136451721191406,0,true,false,0,false,1.9061279296875,226.4556884765625,0,Lester,0,0,2,-822.364990234375,-795.6420288085938,214.70899963378906,0,false,false,0,true,0,0,0,0,1,0,1
n00bie,3,61,2,1388.1917724609375,905.6818237304688,-9.53826904296875,0,true,false,0,false,13.0023193359375,272.48291015625,1,Bert,0,0,8,-822.364990234375,-795.6420288085938,214.70899963378906,0,false,false,0,true,0,0,0,0,1,0,1
n00bie,3,62,2,633.4595336914062,910.5494995117188,0.4241302013397217,0,true,false,20.954379476148716,false,359.5660400390625,263.3203125,0,Ernie,0,1,9,-822.364990234375,-795.6420288085938,214.70899963378906,0,false,false,0,true,0,0,0,1,1,0,1
n00bie,3,63,2,726.7808227539062,890.8556518554688,-0.10846710205078125,0,true,false,0,false,356.011962890625,334.248046875,1,Fred,0,0,8,1687.5,425,55.32475662231445,0,false,false,0,true,0,0,0,0,1,0,1
n00bie,3,64,2,649.5978393554688,414.1637268066406,-0.35216641426086426,0,true,false,0,false,0.3570556640625,249.4281005859375,0,Niles,0,0,8,-822.364990234375,-795.6420288085938,214.70899963378906,0,false,false,0,true,0,0,0,1,1,0,1
n00bie,3,65,2,-1120.1324462890625,-845.671630859375,116.67796325683594,0,true,false,0,false,337.9888916015625,236.304931640625,1,Cecil,0,0,10,-822.364990234375,-795.6420288085938,214.70899963378906,0,false,false,0,true,0,0,0,0,1,0,1
n00bie,3,66,2,-1608.448486328125,-247.20599365234375,129.21817016601562,0,true,false,0,false,6.405029296875,93.4222412109375,0,Lester,0,0,3,-1662.5,612.5,31.420150756835938,0,false,false,0,true,0,0,0,0,1,0,1
n00bie,3,67,2,-1735.1488037109375,1065.8856201171875,33.38703918457031,0,true,false,0,false,0.4229736328125,135.274658203125,0,Fred,0,0,9,-822.364990234375,-795.6420288085938,214.70899963378906,0,false,false,0,true,0,0,0,0,1,0,1
n00bie,3,68,2,-122.9462890625,2148.918701171875,-126.69934844970703,0,true,false,0,false,352.7435302734375,7.2564697265625,1,Cecil,0,0,11,-822.364990234375,-795.6420288085938,214.70899963378906,0,false,false,0,true,0,0,0,0,1,0,1
n00bie,3,69,2,345.8730163574219,2246.08349609375,-128.35195922851562,0,true,false,0,false,357.8302001953125,121.6680908203125,0,Bert,0,0,9,-822.364990234375,-795.6420288085938,214.70899963378906,0,false,false,0,true,0,0,0,0,1,0,1
n00bie,3,71,2,345.1641540527344,2253.092529296875,97.10676574707031,0,true,false,0,false,0.142822265625,44.2034912109375,0,Ernie,0,1,11,687.5,2587.5,94.64091491699219,0,false,false,0,true,0,0,0,0,1,0,1
n00bie,3,71,2,1553.0426025390625,1740.3824462890625,1.03125,0,true,false,0,false,0.0439453125,248.323974609375,0,Niles,0,0,9,1212.5,887.5,-0.373829185962677,0,false,false,0,true,0,0,0,0,1,0,1
n00bie,3,72,2,358.5195617675781,-284.77752685546875,1.0698585510253906,0,true,false,0,false,357.637939453125,243.1494140625,1,Fred,0,0,10,-822.364990234375,-795.6420288085938,214.70899963378906,0,false,false,0,true,0,0,0,0,1,0,1
n00bie,3,73,2,-409.21429443359375,1457.612548828125,-126.50273132324219,0,true,false,57.16664007106744,false,356.8414306640625,187.18505859375,0,Allen,0,0,7,-822.364990234375,-795.6420288085938,214.70899963378906,0,false,false,0,true,0,0,0,0,1,0,1
n00bie,3,74,2,-384.3065185546875,2057.62744140625,-128.03738403320312,0,true,false,14.367663796819741,false,350.7275390625,164.3170166015625,0,Lester,0,0,4,-822.364990234375,-795.6420288085938,214.70899963378906,0,false,false,0,true,0,0,0,0,1,0,1
n00bie,3,75,2,-313.3155822753906,2201.607421875,-125.48081970214844,0,true,false,0,false,355.023193359375,358.0389404296875,0,Niles,0,0,10,1162.5,2150,2.0358119010925293,0,false,false,0,true,0,0,0,0,1,0,1
n00bie,3,76,2,-146.03271484375,1445.631591796875,-0.24169553816318512,0,true,false,0,false,358.275146484375,358.6761474609375,0,George,0,0,9,-822.364990234375,-795.6420288085938,214.70899963378906,0,false,false,0,true,0,0,0,0,1,0,1
n00bie,3,77,2,335.0661315917969,2332.058837890625,96.60357666015625,0,true,false,49.545591830689354,false,358.8519287109375,31.2945556640625,0,Allen,0,0,8,1412.5,2987.5,120.47624969482422,0,false,false,0,true,0,0,0,0,1,0,1
n00bie,3,78,2,1446.89892578125,1122.2667236328125,-8.77699089050293,0,true,false,0,false,359.93408203125,306.265869140625,0,Lester,0,0,5,-822.364990234375,-795.6420288085938,214.70899963378906,0,false,false,0,true,0,0,0,0,1,0,1
n00bie,3,79,2,731.5426635742188,954.8145141601562,-0.06557846069335938,0,true,false,30.93521958060365,false,359.593505859375,251.2188720703125,0,Fred,0,0,11,-822.364990234375,-795.6420288085938,214.70899963378906,0,false,false,0,true,0,0,0,1,1,0,1
n00bie,3,80,2,-1276.1485595703125,-783.6895141601562,118.24728393554688,0,true,false,0,false,357.71484375,140.4107666015625,0,Cecil,0,0,12,-1562.5,-550,131.7713165283203,0,false,false,0,true,0,0,0,0,1,0,1
n00bie,3,81,2,-1484.0494384765625,-172.03125,131.55905151367188,0,true,false,0,false,10.909423828125,120.0640869140625,1,George,0,0,10,-1775,325,1.1823077201843262,0,false,false,0,true,0,0,0,0,1,0,1
n00bie,3,82,2,-1834.5736083984375,1163.1724853515625,32.52525329589844,0,true,false,13.200000875286786,false,355.6109619140625,135.1702880859375,1,Bert,0,0,10,-822.364990234375,-795.6420288085938,214.70899963378906,0,false,false,0,true,0,0,0,0,1,0,1
n00bie,3,83,2,-1909.5435791015625,2242.8037109375,-1.6712110042572021,0,true,false,0,false,357.220458984375,4.4659423828125,1,Niles,0,0,11,-822.364990234375,-795.6420288085938,214.70899963378906,0,false,false,0,true,0,0,0,0,1,0,1
n00bie,3,84,2,-366.4074401855469,2121.939697265625,-128.51052856445312,0,true,false,0,false,355.3472900390625,244.083251953125,1,Allen,0,0,9,-822.364990234375,-795.6420288085938,214.70899963378906,0,false,false,0,true,0,0,0,0,1,0,1
n00bie,3,85,2,-423.9977111816406,1899.8785400390625,-127.16016387939453,0,true,false,0,false,356.0064697265625,276.0369873046875,1,Lester,0,0,6,-822.364990234375,-795.6420288085938,214.70899963378906,0,false,false,0,true,0,0,0,1,1,0,1
n00bie,3,87,2,-91.23946380615234,365.9690856933594,-0.8122812509536743,0,true,false,6.723917255787612,false,356.7864990234375,357.593994140625,1,Ernie,0,1,12,-822.364990234375,-795.6420288085938,214.70899963378906,0,false,false,0,true,0,0,0,0,1,0,1
n00bie,3,87,2,1516.236083984375,1024.1368408203125,-3.2719640731811523,0,true,false,0,false,11.304931640625,261.8975830078125,0,Cecil,0,0,13,1412.5,312.5,-165.04734802246094,0,false,false,0,true,0,0,0,0,1,0,1
n00bie,3,89,2,1516.236083984375,1024.1368408203125,-3.2719640731811523,0,true,false,0,false,358.6102294921875,99.1680908203125,0,Fred,0,0,13,1412.5,1650,-7.064273834228516,0,false,false,0,true,0,0,0,0,1,0,1
n00bie,3,90,2,1411.3837890625,2684.837890625,94.24781036376953,0,true,false,0,false,358.472900390625,187.5970458984375,1,George,0,0,12,-822.364990234375,-795.6420288085938,214.70899963378906,0,false,false,0,true,0,0,0,0,1,0,1
n00bie,3,90,2,-642.0324096679688,2491.753173828125,-79.74607849121094,0,true,false,0,false,1.8402099609375,281.2115478515625,1,Lester,0,0,7,-822.364990234375,-795.6420288085938,214.70899963378906,0,false,false,0,true,0,0,0,0,1,0,1
n00bie,2,1,0,1131.924560546875,2686.398681640625,93.44523620605469,0,true,false,0,false,358.96728515625,223.5113525390625,1,Walt,3,0,0,362.5,1962.5,96.04560852050781,0,false,false,0,true,0,0,0,0,1,0,1
n00bie,2,2,0,312.1296081542969,2137.187255859375,-127.40462493896484,0,true,false,0,false,355.8197021484375,104.8040771484375,1,Harvey,3,0,0,225,2437.5,-121.11369323730469,0,false,false,0,true,0,0,0,0,1,0,1
n00bie,2,3,0,-465.06622314453125,1884.7384033203125,-124.65872192382812,0,true,false,78.20000761866523,false,356.3525390625,279.8052978515625,1,Wally,3,0,1,-350,1175,-94.96502685546875,0,false,false,0,true,0,0,0,0,1,0,1
n00bie,2,4,0,-445.49554443359375,1391.0657958984375,-126.3534164428711,0,true,false,45.7000147626552,false,352.188720703125,170.540771484375,1,Larry,0,0,0,-822.364990234375,-795.6420288085938,214.70899963378906,0,false,false,0,true,0,0,0,0,1,0,1
n00bie,2,5,0,732.0255737304688,565.96875,1.262594223022461,0,true,false,0,false,353.1500244140625,191.53564453125,1,Marvin,3,0,0,587.5,537.5,1.8521852493286133,0,false,false,0,true,0,0,0,0,1,0,1
n00bie,2,6,0,786.5828857421875,1049.8538818359375,0.22055435180664062,0,true,false,0,false,353.7762451171875,303.8433837890625,1,Fred,0,0,0,-822.364990234375,-795.6420288085938,214.70899963378906,0,false,false,0,true,0,0,0,0,1,0,1
n00bie,2,7,0,1276.7762451171875,833.6659545898438,0.03125,0,true,false,43.47210581379277,false,16.007080078125,285.3863525390625,0,Toby,0,0,0,-822.364990234375,-795.6420288085938,214.70899963378906,0,false,false,0,true,0,0,0,0,1,0,1
n00bie,2,8,0,1418.09716796875,2001.6612548828125,-9.203095436096191,0,true,false,0,false,350.628662109375,84.320068359375,0,Walt,0,0,1,-822.364990234375,-795.6420288085938,214.70899963378906,0,false,false,0,true,0,0,0,0,1,0,1
n00bie,2,9,0,-1257.96875,2204.12841796875,3.6627562046051025,0,true,false,0,false,0.4998779296875,188.426513671875,1,Wally,0,0,2,-1875,2112.5,-2.714141845703125,0,false,false,0,true,0,0,0,1,1,0,1
n00bie,2,11,0,-1257.96875,2204.12841796875,3.6627562046051025,0,true,false,0,false,14.0899658203125,1.4337158203125,1,Larry,0,0,2,-875,2212.5,-87.46739196777344,0,false,false,0,true,0,0,0,0,1,0,1
n00bie,2,11,0,635.5006103515625,729.4374389648438,0.9030169248580933,0,true,false,0,false,0.6427001953125,259.65087890625,0,Fred,0,0,1,-822.364990234375,-795.6420288085938,214.70899963378906,0,false,false,0,true,7.3333740234375,78.0523681640625,0,0,1,0,1
n00bie,2,12,0,635.5006103515625,729.4374389648438,0.9030169248580933,0,true,false,0,false,1.318359375,76.3385009765625,0,Toby,0,0,1,-822.364990234375,-795.6420288085938,214.70899963378906,0,false,false,0,true,9.99755859375,274.7296142578125,0,0,1,0,1
n00bie,2,13,0,479.47857666015625,110.67781829833984,-4.181428909301758,0,true,false,0,false,359.9725341796875,148.831787109375,0,Walt,0,0,2,-189.75877380371094,495.2261962890625,-0.8273200988769531,0,false,false,224.95149462596626,true,359.8956298828125,346.79443359375,0,0,1,0,1
n00bie,2,14,0,479.47857666015625,110.67781829833984,-4.181428909301758,0,true,false,0,false,1.0491943359375,136.702880859375,0,Marvin,0,0,1,-276.53955078125,495.29925537109375,-2.489896774291992,0,false,false,222.83619309168057,true,358.319091796875,314.53857421875,0,0,1,0,1
n00bie,2,15,0,479.47857666015625,110.67781829833984,-4.181428909301758,0,true,false,0,false,358.3245849609375,77.0306396484375,0,Harvey,0,0,1,-822.364990234375,-795.6420288085938,214.70899963378906,0,false,false,0,true,18.1549072265625,263.8092041015625,0,0,1,0,1
n00bie,2,16,0,-405.5317077636719,1314.486572265625,-123.0416259765625,0,true,false,105.16701698655885,false,2.2357177734375,90.010986328125,0,Fred,0,0,2,-411.3827209472656,1732.63330078125,-127.45357513427734,0,false,false,204.26592369722246,true,354.4189453125,266.9622802734375,0,0,1,0,1
n00bie,2,18,0,-1976.5333251953125,1866.1923828125,1.03125,0,true,false,0,false,356.3909912109375,271.9775390625,0,Oliver,3,0,1,-1954.2694091796875,1562.7320556640625,33.77874755859375,0,false,false,222.85176456741405,true,7.5531005859375,90.6756591796875,0,0,1,0,1
n00bie,2,18,0,-1994.894287109375,1256.6148681640625,32.215858459472656,0,true,false,1037.604520378736,false,1.0986328125,40.1495361328125,0,Larry,0,0,2,-1787.038818359375,1082.570556640625,34.68327713012695,0,false,false,203.0979702451625,true,0,112.137451171875,0,0,1,0,1
n00bie,2,20,0,-399.5826721191406,2184.2744140625,-125.16421508789062,0,true,false,132.90394571218113,false,359.384765625,174.3914794921875,0,Harvey,0,0,3,-626.3734741210938,2133.87109375,-118.4384994506836,0,false,false,205.3593175728572,true,359.8681640625,341.87255859375,0,0,1,0,1
n00bie,2,20,0,-389.27392578125,2195.52294921875,-124.45652770996094,0,true,false,34.432249702530335,false,359.5001220703125,2.010498046875,0,Wally,0,0,3,956.8646850585938,2177.1943359375,-4.18344259262085,0,false,false,199.62520793050754,true,4.383544921875,172.6007080078125,0,0,1,0,1
n00bie,2,21,0,1183.780517578125,2283.434814453125,9.519828796386719,0,true,false,0,false,2.1533203125,193.60107421875,0,Fred,0,0,3,411.868896484375,2103.128173828125,96.03125,0,false,true,185.91097104748013,true,3.6968994140625,8.4759521484375,0,0,1,0,1
n00bie,2,22,0,1504.7481689453125,1408.9512939453125,-7.867030143737793,0,true,false,82.28637212294711,false,359.857177734375,211.4373779296875,0,Oliver,0,0,1,1162.693603515625,1158.3055419921875,0.2268829345703125,0,false,false,185.70816866455786,true,4.779052734375,52.1466064453125,0,0,1,0,1
n00bie,2,23,0,-523.96875,611.832763671875,9.03125,0,true,false,0,false,10.118408203125,69.4281005859375,0,Toby,0,0,2,-194.70433044433594,1123.5067138671875,29.425811767578125,0,false,false,312.1530905523713,true,0.87890625,247.30224609375,1,0,1,0,1
n00bie,2,24,0,-523.96875,611.832763671875,9.03125,0,true,false,0,false,3.7298583984375,3.8397216796875,0,Marvin,0,0,2,-208.94326782226562,739.1039428710938,1.1203079223632812,0,false,false,208.93472279849595,true,343.740234375,181.669921875,0,0,1,0,1
n00bie,2,25,0,-523.96875,611.832763671875,9.03125,0,true,false,0,false,4.06494140625,312.1435546875,0,Larry,0,0,3,-229.00759887695312,591.7177124023438,30.921476364135742,0,false,false,261.2767204971249,true,7.5421142578125,135.252685546875,1,0,1,0,1
n00bie,2,26,0,-912.8267822265625,-890.4139404296875,119.44692993164062,0,true,false,47.19347249054592,false,0.8624267578125,30.2838134765625,0,Wally,0,0,4,-748.4531860351562,-775.4775390625,118.35453796386719,0,false,false,222.60933027131478,true,3.9056396484375,243.665771484375,0,0,1,0,1
n00bie,2,27,0,-288.03125,2102.03125,-44.077205657958984,0,true,false,513.4953002929688,false,25.916748046875,219.3804931640625,0,Walt,0,0,3,-462.3760070800781,1834.4183349609375,-124.86420440673828,0,false,false,208.92742685723292,true,355.1275634765625,44.197998046875,0,0,1,0,1
n00bie,2,29,0,-288.2049865722656,2101.927490234375,-127.4581527709961,0,true,false,0,false,7.7947998046875,18.193359375,0,Fred,0,0,5,394.6549072265625,2217.58642578125,-130.4158935546875,0,false,false,185.7028517251953,true,4.2022705078125,193.194580078125,0,0,1,0,1
n00bie,2,29,0,-288.2049865722656,2101.927490234375,-127.4581527709961,0,true,false,0,false,5.1470947265625,9.0032958984375,0,Marvin,0,0,3,978.863525390625,2420.149658203125,152.6584930419922,0,false,false,244.9432907222169,true,12.8704833984375,191.964111328125,1,0,1,0,1
Toby,0,0,3,-210.65065002441406,1465.1209716796875,26.53521728515625,0,false,false,311.1964347005547,true,355.89111328125,143.50341796875,1,n00bie,2,30,0,-1144.20458984375,2291.685791015625,67.91700744628906,0,false,false,0,false,9.986572265625,320.2789306640625,0,0,0,0,1
n00bie,2,31,1,-1290.8197021484375,2160.568359375,4.221561431884766,0,true,false,0,false,13.721923828125,2.1807861328125,0,Wally,0,0,6,-464.6077575683594,1816.0689697265625,-124.5347900390625,0,false,false,0,true,3.922119140625,252.542724609375,0,0,1,0,1
n00bie,2,31,1,-1290.8197021484375,2160.568359375,4.221561431884766,0,true,false,0,false,10.0634765625,0.823974609375,0,Toby,0,1,3,-210.65065002441406,1465.1209716796875,26.53521728515625,0,false,false,311.1964347005547,true,356.4239501953125,180.615234375,1,0,0,0,1
Oliver,0,0,2,-406.5673828125,1922.5238037109375,-127.15242767333984,0,false,false,199.13799602009905,true,11.063232421875,232.1685791015625,0,n00bie,2,32,1,-1290.8197021484375,2160.568359375,68.2215576171875,0,false,false,0,false,0.72509765625,54.33837890625,0,0,0,0,1
Fred,0,0,5,-542.4472045898438,2008.20556640625,-118.87092590332031,0,false,false,208.91050798953685,true,344.036865234375,140.614013671875,0,n00bie,2,32,2,-1039.2015380859375,2420.260986328125,59.670310974121094,0,false,false,0,false,14.7052001953125,338.543701171875,0,0,1,0,1
n00bie,2,32,3,-483.29644775390625,-122.05332946777344,107.03125,0,true,false,0,false,8.492431640625,86.7205810546875,0,Marvin,0,0,4,-432.28106689453125,1195.023681640625,-104.74486541748047,0,false,false,185.89250814855023,true,9.99755859375,75.43212890625,0,0,1,0,1
n00bie,2,33,3,-483.29644775390625,-122.05332946777344,107.03125,0,true,false,0,false,48.724365234375,320.218505859375,0,Harvey,0,0,3,-402.23828125,-669.8656616210938,139.7997589111328,0,false,false,305.3756756024926,true,0,92.010498046875,1,0,1,0,1
n00bie,2,35,3,-429.6457824707031,1980.1639404296875,-126.12916564941406,0,true,false,0,false,358.165283203125,134.7088623046875,0,Walt,0,0,5,-920.7954711914062,2332.57080078125,-60.14407730102539,0,false,false,147.58338598628382,true,0,320.5096435546875,0,0,1,0,1
n00bie,2,35,3,-429.3922119140625,1980.302001953125,-126.12916564941406,0,true,false,18.47656185281586,false,359.527587890625,28.553466796875,0,Larry,0,0,4,165.34378051757812,2370.792236328125,-119.98873901367188,0,false,false,0,true,3.1256103515625,210.3057861328125,0,1,1,0,1
n00bie,2,36,3,-373.9237976074219,2025.93896484375,-127.38194274902344,0,true,false,98.28742376279915,false,0.2801513671875,10.931396484375,0,Oliver,0,1,2,440.42889404296875,2137.67333984375,-128.13351440429688,0,false,false,210.3089919440151,true,0,344.1796875,0,0,1,0,1
n00bie,2,37,3,-375.3802795410156,2036.131591796875,-127.5135498046875,0,true,false,0,false,0.3900146484375,19.13818359375,0,Fred,0,1,5,141.90907287597656,2286.510986328125,-118.96875,0,false,false,208.96142167175975,true,2.39501953125,148.2275390625,0,0,1,0,1
n00bie,2,38,3,-342.40771484375,2104.116455078125,-128.23219299316406,0,true,false,26.35887888175955,false,355.220947265625,0.1043701171875,0,Toby,0,1,4,1357.4842529296875,1989.574951171875,-6.688236713409424,0,false,false,189.2129211136684,true,9.99755859375,180.252685546875,0,0,1,0,1
n00bie,2,40,3,-342.40679931640625,2104.74267578125,-128.2427978515625,0,true,false,0,false,355.2593994140625,358.7530517578125,0,Wally,0,0,7,1340.2945556640625,1998.9478759765625,-5.153029441833496,0,false,false,198.89252138869665,true,13.084716796875,175.23193359375,0,0,1,0,1
n00bie,2,40,3,-1044.422607421875,2239.672607421875,-25.120847702026367,0,true,false,71.26905296351744,false,347.2283935546875,244.62158203125,0,Walt,0,0,5,-1355.21923828125,2240.740966796875,1.1749019622802734,0,false,false,194.19890175768134,true,7.1685791015625,285.5181884765625,0,0,1,0,1
n00bie,2,41,3,-400.3948974609375,2272.766357421875,-116.35903930664062,0,true,false,0,false,6.26220703125,267.9620361328125,0,Marvin,0,0,5,-425.7010498046875,877.5944213867188,-26.507932662963867,0,false,false,209.00662499001717,true,4.844970703125,91.669921875,0,1,1,0,1
Larry,0,0,5,137.7887725830078,2174.88232421875,-128.32887268066406,0,false,false,208.90953068894595,true,10.865478515625,145.3985595703125,0,n00bie,2,42,3,-400.3948974609375,2272.766357421875,-52.359039306640625,0,false,false,0,false,2.4005126953125,272.4774169921875,0,0,0,0,1
n00bie,2,42,4,-405.6687927246094,-832.9815063476562,91.02039337158203,0,true,false,38.735931396484375,false,358.8409423828125,55.4644775390625,0,Wally,0,0,7,13.784732818603516,-748.9432373046875,-2.9414730072021484,0,false,false,208.91801282729,true,7.49267578125,217.6666259765625,0,0,1,0,1
n00bie,2,43,4,-491.96875,-167.44866943359375,71.03125,0,true,false,0,false,30.4266357421875,61.9573974609375,0,Toby,0,1,5,-582.189697265625,-699.9412841796875,127.85285949707031,0,false,false,204.73584108629188,true,331.5399169921875,233.074951171875,0,1,1,0,1
n00bie,2,44,4,-491.96875,-167.44866943359375,71.03125,0,true,false,0,false,14.8040771484375,87.989501953125,0,Oliver,0,1,3,-403.9597473144531,1222.4027099609375,-112.37466430664062,0,false,false,199.79245907343764,true,358.0059814453125,269.4561767578125,0,0,0,0,1
n00bie,2,45,4,-406.3454895019531,1871.437255859375,-127.32891845703125,0,true,false,71.26903272546569,false,0.4010009765625,59.3096923828125,0,Fred,0,1,6,-180.32830810546875,2173.509033203125,-125.91317749023438,0,false,false,197.1571726922174,true,356.8853759765625,193.2220458984375,0,0,1,0,1
